,JS_divergence
4785,0.21155326
4786,0.16913547
4787,0.12460495
4788,0.2576263
4789,0.18040997
4790,0.34230053
4791,0.2334118
4792,0.119313695
4793,0.25294945
4794,0.21713382
4795,0.5108879
4796,0.5248689
4797,0.46684936
4798,0.12225455
4799,0.12591565
4800,0.124563694
4801,0.33020303
4802,0.49525627
4803,0.26121494
4804,0.21481988
4805,0.4923419
4806,0.2966073
4807,0.14134154
4808,0.25485095
4809,0.122962296
4810,0.5260745
4811,0.26609164
4812,0.14922538
4813,0.17681366
4814,0.26742792
4815,0.13791287
4816,0.40883487
4817,0.27188498
4818,0.122428566
4819,0.4087091
4820,0.21418837
4821,0.15403736
4822,0.4453382
4823,0.15158294
4824,0.16224813
4825,0.24832267
4826,0.4896425
4827,0.12336533
4828,0.18061125
4829,0.45095366
4830,0.26709908
4831,0.5355083
4832,0.19191545
4833,0.22578806
4834,0.2432424
4835,0.16458052
4836,0.19448677
4837,0.42559722
4838,0.21996403
4839,0.4808226
4840,0.5035334
4841,0.31615287
4842,0.5104125
4843,0.27429813
4844,0.22868362
4845,0.29415962
4846,0.20896205
4847,0.5491986
4848,0.16083749
4849,0.35536388
4850,0.44371688
4851,0.22720575
4852,0.13992435
4853,0.34479004
4854,0.22686177
4855,0.22126913
4856,0.43814504
4857,0.20475939
4858,0.48568907
4859,0.20984107
4860,0.26663116
4861,0.14449662
4862,0.22244407
4863,0.31549358
4864,0.35810417
4865,0.2621892
4866,0.1931495
4867,0.24595234
4868,0.4041074
4869,0.13832197
4870,0.22153553
4871,0.24573697
4872,0.15742621
4873,0.17833981
4874,0.23361292
4875,0.51444036
4876,0.410685
4877,0.5292124
4878,0.26705188
4879,0.22204861
4880,0.16144925
4881,0.15557809
4882,0.22393098
4883,0.23798236
4884,0.493003
4885,0.5291211
4886,0.41235876
4887,0.40184435
4888,0.33391988
4889,0.19253674
4890,0.2794384
4891,0.27578104
4892,0.43131796
4893,0.2324884
4894,0.14526019
4895,0.2134185
4896,0.15303224
4897,0.43661082
4898,0.21308383
4899,0.23686883
4900,0.48646608
4901,0.18490142
4902,0.39597636
4903,0.28746915
4904,0.38235837
4905,0.5407039
4906,0.2797885
4907,0.13112521
4908,0.17793956
4909,0.19162032
4910,0.3508914
4911,0.39134187
4912,0.15125757
4913,0.21003644
4914,0.5220246
4915,0.2472427
4916,0.1842172
4917,0.2901764
4918,0.20463288
4919,0.20442411
4920,0.31344062
4921,0.49486732
4922,0.31695825
4923,0.19111985
4924,0.14102426
4925,0.3888778
4926,0.20160389
4927,0.48084486
4928,0.16004479
4929,0.22569564
4930,0.5103476
4931,0.21631253
4932,0.18217856
4933,0.5423198
4934,0.26272297
4935,0.24802448
4936,0.21042806
4937,0.14803553
4938,0.13784981
4939,0.4671599
4940,0.25966436
4941,0.30522037
4942,0.27983
4943,0.1760858
4944,0.14688805
4945,0.1516902
4946,0.20181522
4947,0.51020336
4948,0.27447838
4949,0.2558862
4950,0.25720164
4951,0.2262364
4952,0.21665573
4953,0.15444449
4954,0.2763491
4955,0.18261568
4956,0.43021303
4957,0.2640947
4958,0.20621365
4959,0.14211056
4960,0.42802235
4961,0.12170325
4962,0.15706444
4963,0.5306825
4964,0.17662303
4965,0.2488451
4966,0.5514405
4967,0.17502709
4968,0.42641753
4969,0.24978897
4970,0.21306619
4971,0.48451978
4972,0.42328614
4973,0.5274124
4974,0.33402437
4975,0.3488568
4976,0.1367553
4977,0.4954216
4978,0.13084315
4979,0.30903345
4980,0.15354423
4981,0.26826018
4982,0.17624575
4983,0.13814332
4984,0.13296925
4985,0.19249992
4986,0.31966817
4987,0.2560925
4988,0.47390884
4989,0.24443519
4990,0.20564245
4991,0.16468215
4992,0.37354746
4993,0.17692344
4994,0.45477763
4995,0.29168847
4996,0.47627884
4997,0.51415014
4998,0.33022553
4999,0.16771728
5000,0.5199479
5001,0.24542351
5002,0.1645484
5003,0.16561574
5004,0.19490117
5005,0.15906031
5006,0.20765595
5007,0.31443357
5008,0.47651738
5009,0.21434277
5010,0.18938741
5011,0.28853214
5012,0.17843477
5013,0.24242587
5014,0.16293532
5015,0.2645318
5016,0.17130528
5017,0.46017903
5018,0.17983398
5019,0.20142828
5020,0.09578329
5021,0.22280958
5022,0.17369679
5023,0.30108607
5024,0.16795889
5025,0.24270009
5026,0.17781222
5027,0.540733
5028,0.17520434
5029,0.53943235
5030,0.23644793
5031,0.13867174
5032,0.41567796
5033,0.43935296
5034,0.19625083
5035,0.1992301
5036,0.12370205
5037,0.18217939
5038,0.40709347
5039,0.23333997
5040,0.4509924
5041,0.20292148
5042,0.5144102
5043,0.47691864
5044,0.15430778
5045,0.52621406
5046,0.1533691
5047,0.18665595
5048,0.3668509
5049,0.1743328
5050,0.17996132
5051,0.36550623
5052,0.18607223
5053,0.17999336
5054,0.48296195
5055,0.4605184
5056,0.4178987
5057,0.14609352
5058,0.21964322
5059,0.50031936
5060,0.26870766
5061,0.5040982
5062,0.4133095
5063,0.08649771
5064,0.31708455
5065,0.20843294
5066,0.21530677
5067,0.30929196
5068,0.16448572
5069,0.13977867
5070,0.22032796
5071,0.27624732
5072,0.14233947
5073,0.2847689
5074,0.21295515
5075,0.26982036
5076,0.24911219
5077,0.2766966
5078,0.14723897
5079,0.24647056
5080,0.31390074
5081,0.24547836
5082,0.55430865
5083,0.19966356
5084,0.26799878
5085,0.2021412
5086,0.3766561
5087,0.1998384
5088,0.33648995
5089,0.25669786
5090,0.12095344
5091,0.4741893
5092,0.4267899
5093,0.2223324
5094,0.4051633
5095,0.18002035
5096,0.34930897
5097,0.22677027
5098,0.17234302
5099,0.48525125
5100,0.3291309
5101,0.5307844
5102,0.23942901
5103,0.14950687
5104,0.10221639
5105,0.18505129
5106,0.54520386
5107,0.15183882
5108,0.22798005
5109,0.43661636
5110,0.15739493
5111,0.20820749
5112,0.41850162
5113,0.47129554
5114,0.5543447
5115,0.20918004
5116,0.16023336
5117,0.29241133
5118,0.1830323
5119,0.21893035
5120,0.23690757
5121,0.21107656
5122,0.5340023
5123,0.28516912
5124,0.15933242
5125,0.4366609
5126,0.21825434
5127,0.17942142
5128,0.3572809
5129,0.23946449
5130,0.15717728
5131,0.15824553
5132,0.35305429
5133,0.2377973
5134,0.51330733
5135,0.19898942
5136,0.21794412
5137,0.12881607
5138,0.13165432
5139,0.18209392
5140,0.13039982
5141,0.2810398
5142,0.13509749
5143,0.43673033
5144,0.24016961
5145,0.17947343
5146,0.21442312
5147,0.41080815
5148,0.55155134
5149,0.35854542
5150,0.19215962
5151,0.2586792
5152,0.11624996
5153,0.18544745
5154,0.2065433
5155,0.46123236
5156,0.38017356
5157,0.3236035
5158,0.39811373
5159,0.28275794
5160,0.12743858
5161,0.50757736
5162,0.27999258
5163,0.45528945
5164,0.19543165
5165,0.1849987
5166,0.16884804
5167,0.24183175
5168,0.5201733
5169,0.26741683
5170,0.46427977
5171,0.36585265
5172,0.27210838
5173,0.13134973
5174,0.50916255
5175,0.37143868
5176,0.18875474
5177,0.23217615
5178,0.47977117
5179,0.33325097
5180,0.2407726
5181,0.41980827
5182,0.31489754
5183,0.26298055
5184,0.3223561
5185,0.15922745
5186,0.19884425
5187,0.36085206
5188,0.1851168
5189,0.17227727
5190,0.4699964
5191,0.306534
5192,0.47646612
5193,0.3225061
5194,0.47238457
5195,0.5240104
5196,0.23052926
5197,0.27941838
5198,0.18939725
5199,0.44525525
5200,0.20627666
5201,0.12439366
5202,0.20280851
5203,0.19003601
5204,0.5537814
5205,0.131213
5206,0.3081413
5207,0.1203056
5208,0.36402458
5209,0.4829078
5210,0.43954316
5211,0.2601967
5212,0.45718843
5213,0.15953735
5214,0.25562227
5215,0.15903512
5216,0.20751895
5217,0.21092665
5218,0.38945794
5219,0.2296445
5220,0.22552733
5221,0.3021339
5222,0.53142405
5223,0.24986738
5224,0.53886557
5225,0.1921337
5226,0.1663804
5227,0.2683958
5228,0.4576128
5229,0.50990474
5230,0.48993263
5231,0.1566189
5232,0.2376721
5233,0.1965911
5234,0.21911338
5235,0.3600592
5236,0.14803311
5237,0.36407125
5238,0.46099535
5239,0.4807506
5240,0.27818576
5241,0.2637406
5242,0.2281091
5243,0.1011795
5244,0.1937728
5245,0.4784183
5246,0.42410278
5247,0.09429056
5248,0.47055602
5249,0.17101172
5250,0.18486446
5251,0.1618949
5252,0.39778334
5253,0.1407233
5254,0.18291178
5255,0.256069
5256,0.48465687
5257,0.38955653
5258,0.32433653
5259,0.24351847
5260,0.23129337
5261,0.14151055
5262,0.5217173
5263,0.1646856
5264,0.3220854
5265,0.26569194
5266,0.22757718
5267,0.47459581
5268,0.14779767
5269,0.15181321
5270,0.2707476
5271,0.46716392
5272,0.17490909
5273,0.14666095
5274,0.38498265
5275,0.1460061
5276,0.18264043
5277,0.13796191
5278,0.15987626
5279,0.14915943
5280,0.08977083
5281,0.26087576
5282,0.15852697
5283,0.5017366
5284,0.45967406
5285,0.25813395
5286,0.25261655
5287,0.1939128
5288,0.52925265
5289,0.19862011
5290,0.40807825
5291,0.19473368
5292,0.48581874
5293,0.42817366
5294,0.2260541
5295,0.17582113
5296,0.34546477
5297,0.45272446
5298,0.41418552
5299,0.11112135
5300,0.19126222
5301,0.2675935
5302,0.37797716
5303,0.4470117
5304,0.5090431
5305,0.35359734
5306,0.1540568
5307,0.21578078
5308,0.24380538
5309,0.1760962
5310,0.20288569
5311,0.5481555
5312,0.28891343
5313,0.15124883
5314,0.17473456
5315,0.49009418
5316,0.43572158
5317,0.35287827
5318,0.12328939
5319,0.1607129
5320,0.48929912
5321,0.18857907
5322,0.2125183
5323,0.09965016
5324,0.119700834
5325,0.16508518
5326,0.5520705
5327,0.13853064
5328,0.14786875
5329,0.127317
5330,0.56520426
5331,0.25450042
5332,0.37698627
5333,0.23715177
5334,0.21426432
5335,0.3016411
5336,0.53528726
5337,0.32331246
5338,0.2172282
5339,0.10396088
5340,0.2421577
5341,0.44663283
5342,0.13460901
5343,0.1735821
5344,0.24313205
5345,0.45607376
5346,0.30861133
5347,0.4414635
5348,0.36368015
5349,0.20036766
5350,0.21072021
5351,0.52984226
5352,0.17573625
5353,0.23563065
5354,0.22196631
5355,0.2071202
5356,0.30386752
5357,0.16140456
5358,0.29436177
5359,0.16331461
5360,0.40399116
5361,0.12507758
5362,0.114688784
5363,0.4112718
5364,0.15279259
5365,0.38263452
5366,0.30231673
5367,0.20887163
5368,0.24887682
5369,0.43491763
5370,0.44917518
5371,0.21162377
5372,0.19377518
5373,0.27445632
5374,0.27513608
5375,0.1859531
5376,0.3051
5377,0.3818994
5378,0.36115092
5379,0.51754284
5380,0.12166519
5381,0.5089712
5382,0.35357887
5383,0.41834533
5384,0.26317933
5385,0.17247726
5386,0.25948405
5387,0.37161946
5388,0.21346533
5389,0.21308926
5390,0.14185165
5391,0.24894059
5392,0.19784406
5393,0.3389172
5394,0.20105055
5395,0.16718477
5396,0.50233144
5397,0.22061825
5398,0.19651529
5399,0.5561423
5400,0.14129755
5401,0.28345615
5402,0.21600053
5403,0.42408386
5404,0.23557699
5405,0.25681025
5406,0.3559187
5407,0.38625896
5408,0.14697935
5409,0.15434425
5410,0.46042243
5411,0.21143745
5412,0.2921458
5413,0.51780564
5414,0.35149157
5415,0.4043216
5416,0.41324848
5417,0.2635993
5418,0.15471433
5419,0.23099269
5420,0.53060853
5421,0.49472558
5422,0.30015796
5423,0.19911785
5424,0.43631834
5425,0.15991765
5426,0.26489288
5427,0.30567902
5428,0.52572525
5429,0.3877016
5430,0.16759835
5431,0.5572945
5432,0.55365443
5433,0.21858658
5434,0.17247099
5435,0.17892048
5436,0.24789935
5437,0.1860992
5438,0.26062948
5439,0.19749391
5440,0.3987541
5441,0.5196239
5442,0.2796407
5443,0.20317014
5444,0.4145351
5445,0.42390722
5446,0.48193106
5447,0.29129124
5448,0.17560056
5449,0.109118335
5450,0.1919164
5451,0.2881443
5452,0.11104739
5453,0.19824988
5454,0.21321611
5455,0.3019253
5456,0.19566527
5457,0.11624994
5458,0.24318886
5459,0.24640825
5460,0.14498317
5461,0.14749458
5462,0.18281484
5463,0.3320638
5464,0.22227743
5465,0.42013332
5466,0.15839222
5467,0.27863312
5468,0.2196295
5469,0.281725
5470,0.50762826
5471,0.25814784
5472,0.13567156
5473,0.35969958
5474,0.23787218
5475,0.48421878
5476,0.17283225
5477,0.13845497
5478,0.36355293
5479,0.18158942
5480,0.19441795
5481,0.2883828
5482,0.48310047
5483,0.23722193
5484,0.18459518
5485,0.17704824
5486,0.17939982
5487,0.2620291
5488,0.13609791
5489,0.47126985
5490,0.31918216
5491,0.148265
5492,0.13962361
5493,0.2395386
5494,0.21523334
5495,0.48510292
5496,0.555081
5497,0.2000063
5498,0.50867176
5499,0.2811132
5500,0.14525966
5501,0.25433367
5502,0.3758436
5503,0.18555036
5504,0.15671518
5505,0.49875957
5506,0.18858254
5507,0.42117953
5508,0.195579
5509,0.1603534
5510,0.5235902
5511,0.19707572
5512,0.16631532
5513,0.20636451
5514,0.15776883
5515,0.51889235
5516,0.1769194
5517,0.18990436
5518,0.23508643
5519,0.26122165
5520,0.38010168
5521,0.4883603
5522,0.23416956
5523,0.20927311
5524,0.15121861
5525,0.46762437
5526,0.12502316
5527,0.12781096
5528,0.5290427
5529,0.41686654
5530,0.24157408
5531,0.17748071
5532,0.5298259
5533,0.302625
5534,0.1879453
5535,0.45795926
5536,0.3762821
5537,0.44254702
5538,0.36405095
5539,0.4682261
5540,0.4537145
5541,0.16844703
5542,0.15524691
5543,0.40211776
5544,0.23742501
5545,0.43319714
5546,0.52081746
5547,0.15980974
5548,0.1381419
5549,0.22078934
5550,0.54305214
5551,0.1583884
5552,0.094045036
5553,0.31178966
5554,0.18406343
5555,0.22471943
5556,0.15410358
5557,0.27647212
5558,0.33670026
5559,0.24868742
5560,0.5282891
5561,0.16190434
5562,0.41915727
5563,0.227396
5564,0.12284474
5565,0.2542216
5566,0.4134082
5567,0.31420457
5568,0.32865626
5569,0.23404545
5570,0.53702414
5571,0.16553101
5572,0.34323344
5573,0.23640347
5574,0.46513283
5575,0.4457428
5576,0.53422236
5577,0.19071156
5578,0.3788423
5579,0.15255119
5580,0.3382337
5581,0.48706406
5582,0.21506417
5583,0.12171718
5584,0.343774
5585,0.30377638
5586,0.16211003
5587,0.18204182
5588,0.27072272
5589,0.17203256
5590,0.22920746
5591,0.35824782
5592,0.24867687
5593,0.13599369
5594,0.19684714
5595,0.20118237
5596,0.12877634
5597,0.45124203
5598,0.17299101
5599,0.16396202
5600,0.13947172
5601,0.23324066
5602,0.2171488
5603,0.19115195
5604,0.1539946
5605,0.226679
5606,0.09272151
5607,0.39383137
5608,0.5135993
5609,0.16481453
5610,0.40023917
5611,0.42817917
5612,0.23860368
5613,0.17874742
5614,0.15006
5615,0.3048687
5616,0.49743932
5617,0.33027396
5618,0.12905112
5619,0.13446917
5620,0.19738051
5621,0.20628223
5622,0.1354032
5623,0.20425126
5624,0.27580422
5625,0.50366724
5626,0.2911973
5627,0.55173033
5628,0.26139778
5629,0.26863742
5630,0.15822257
5631,0.15953556
5632,0.37476677
5633,0.24902925
5634,0.47471341
5635,0.19744158
5636,0.2868066
5637,0.41933873
5638,0.19988379
5639,0.2719722
5640,0.27750206
5641,0.18069082
5642,0.327276
5643,0.5245639
5644,0.47647882
5645,0.4167748
5646,0.17347154
5647,0.56105566
5648,0.16523683
5649,0.47816598
5650,0.17152712
5651,0.20011507
5652,0.4768783
5653,0.5478742
5654,0.19463772
5655,0.18648884
5656,0.48650724
5657,0.32388812
5658,0.501601
5659,0.18163005
5660,0.2253904
5661,0.5139828
5662,0.40235358
5663,0.22339106
5664,0.1887551
5665,0.20841038
5666,0.22824903
5667,0.1663476
5668,0.52951366
5669,0.480186
5670,0.26311332
5671,0.14424285
5672,0.16933317
5673,0.34624454
5674,0.15441343
5675,0.24306677
5676,0.2755962
5677,0.26789442
5678,0.2752999
5679,0.147453
5680,0.25283486
5681,0.42312545
5682,0.26812017
5683,0.5004238
5684,0.42946318
5685,0.308653
5686,0.44161302
5687,0.23784876
5688,0.14787759
5689,0.18863413
5690,0.44425476
5691,0.21911867
5692,0.16920692
5693,0.40736312
5694,0.2271961
5695,0.15510195
5696,0.5156431
5697,0.18888463
5698,0.18491268
5699,0.23388419
5700,0.51038647
5701,0.29063255
5702,0.13827786
5703,0.52505946
5704,0.28258914
5705,0.42947897
5706,0.40131104
5707,0.123713575
5708,0.43205625
5709,0.25234687
5710,0.4775554
5711,0.32782197
5712,0.19118042
5713,0.14354414
5714,0.38051963
5715,0.27652368
5716,0.20866275
5717,0.5117053
5718,0.110935375
5719,0.2601208
5720,0.47027692
5721,0.22871108
5722,0.17109421
5723,0.27448732
5724,0.5123212
5725,0.32019275
5726,0.22711562
5727,0.3114162
5728,0.5364323
5729,0.3043077
5730,0.16084757
5731,0.50117564
5732,0.19002444
5733,0.1654725
5734,0.4155569
5735,0.21533601
5736,0.25851643
5737,0.15282032
5738,0.41427338
5739,0.18953878
5740,0.21103893
5741,0.28370187
5742,0.19294247
5743,0.449518
5744,0.26333207
5745,0.52348256
5746,0.541187
5747,0.2333843
5748,0.27433696
5749,0.53457403
5750,0.27877077
5751,0.19469586
5752,0.38844532
5753,0.24073192
5754,0.33376586
5755,0.37035546
5756,0.17927262
5757,0.25205362
5758,0.1733016
5759,0.21284533
5760,0.16924596
5761,0.21579567
5762,0.162496
5763,0.3886941
5764,0.4356243
5765,0.42858204
5766,0.11159009
5767,0.44021854
5768,0.45653182
5769,0.15447955
5770,0.16110575
5771,0.22904399
5772,0.13712001
5773,0.26352733
5774,0.14877692
5775,0.2233505
5776,0.47660327
5777,0.11867455
5778,0.54394364
5779,0.28809237
5780,0.24366632
5781,0.17806658
5782,0.4426968
5783,0.15684485
5784,0.40821594
5785,0.37706465
5786,0.17894544
5787,0.3286875
5788,0.16997674
5789,0.33612725
5790,0.21175075
5791,0.21033052
5792,0.2183252
5793,0.1141732
5794,0.19430701
5795,0.4520112
5796,0.19178993
5797,0.14396958
5798,0.16505435
5799,0.12374361
5800,0.15669677
5801,0.41187507
5802,0.20244032
5803,0.107871234
5804,0.14523453
5805,0.24990016
5806,0.118816
5807,0.3582392
5808,0.20931429
5809,0.43557733
5810,0.30890924
5811,0.18057525
5812,0.34864935
5813,0.40655565
5814,0.16818032
5815,0.23144197
5816,0.2343694
5817,0.20348677
5818,0.18180868
5819,0.43827277
5820,0.51405513
5821,0.40584886
5822,0.2028453
5823,0.20802289
5824,0.18482439
5825,0.5087733
5826,0.30734962
5827,0.1731815
5828,0.3076955
5829,0.15389568
5830,0.41769442
5831,0.35234803
5832,0.43109637
5833,0.460504
5834,0.4987797
5835,0.2318551
5836,0.37304863
5837,0.49137986
5838,0.17828871
5839,0.2373089
5840,0.3400942
5841,0.33543748
5842,0.33299226
5843,0.273291
5844,0.22364052
5845,0.4308673
5846,0.26114425
5847,0.4067071
5848,0.5101335
5849,0.5368291
5850,0.24396238
5851,0.12424143
5852,0.24916193
5853,0.45228255
5854,0.27018505
5855,0.5154288
5856,0.27643692
5857,0.33792418
5858,0.49019748
5859,0.16374514
5860,0.2170834
5861,0.41634285
5862,0.47420794
5863,0.16605166
5864,0.18708907
5865,0.34152198
5866,0.20104305
5867,0.22779481
5868,0.15825808
5869,0.21468452
5870,0.15593785
5871,0.36278975
5872,0.5139313
5873,0.20276852
5874,0.1857906
5875,0.5110825
5876,0.20157355
5877,0.26251602
5878,0.4551807
5879,0.21923405
5880,0.28145212
5881,0.23494571
5882,0.23632953
5883,0.17411275
5884,0.16850324
5885,0.180291
5886,0.2351378
5887,0.22504734
5888,0.21274516
5889,0.36822397
5890,0.21333075
5891,0.32729346
5892,0.16956821
5893,0.12906127
5894,0.43016902
5895,0.4420694
5896,0.19787961
5897,0.35374743
5898,0.20341372
5899,0.2901914
5900,0.44022244
5901,0.26417562
5902,0.13819112
5903,0.13951497
5904,0.18733203
5905,0.25064844
5906,0.20133278
5907,0.38560018
5908,0.2292653
5909,0.22776568
5910,0.26833078
5911,0.25143915
5912,0.22411285
5913,0.41166866
5914,0.1748419
5915,0.47563687
5916,0.17941782
5917,0.4482754
5918,0.21518081
5919,0.20272407
5920,0.42707443
5921,0.4204139
5922,0.2637326
5923,0.1906637
5924,0.32474583
5925,0.51298773
5926,0.15966558
5927,0.20483238
5928,0.31407887
5929,0.21402317
5930,0.13306408
5931,0.1415424
5932,0.22717609
5933,0.40264195
5934,0.5103547
5935,0.21288782
5936,0.4154675
5937,0.48487365
5938,0.2022556
5939,0.24521056
5940,0.49693993
5941,0.4898153
5942,0.46993107
5943,0.52776384
5944,0.348795
5945,0.36137486
5946,0.13689415
5947,0.48287255
5948,0.15389578
5949,0.43712807
5950,0.42804033
5951,0.43922088
5952,0.48992947
5953,0.1350782
5954,0.12531082
5955,0.27475208
5956,0.4339642
5957,0.5249407
5958,0.17754492
5959,0.17322586
5960,0.3782574
5961,0.51113665
5962,0.50519824
5963,0.128718
5964,0.5066572
5965,0.50209767
5966,0.22556564
5967,0.22636497
5968,0.238743
5969,0.4639657
5970,0.1892373
5971,0.30114782
5972,0.12556694
5973,0.4680978
5974,0.34975266
5975,0.18499534
5976,0.40111437
5977,0.17435622
5978,0.19029924
5979,0.5208127
5980,0.27273253
5981,0.45596713
5982,0.534255
5983,0.46477818
5984,0.19550705
5985,0.28144866
5986,0.33764344
5987,0.2223652
5988,0.14168191
5989,0.16440696
5990,0.17278713
5991,0.4707441
5992,0.23260874
5993,0.30106336
5994,0.4226523
5995,0.27262735
5996,0.1537626
5997,0.19996488
5998,0.39401764
5999,0.25112164
6000,0.19625114
6001,0.1600203
6002,0.21651965
6003,0.13028911
6004,0.2082718
6005,0.43269143
6006,0.2342366
6007,0.24311306
6008,0.36568242
6009,0.4624868
6010,0.28978878
6011,0.17554882
6012,0.18736093
6013,0.3829186
6014,0.264577
6015,0.16624743
6016,0.2666955
6017,0.20298457
6018,0.25333112
6019,0.5011246
6020,0.4427849
6021,0.48752034
6022,0.3156857
6023,0.42774177
6024,0.24047405
6025,0.34285504
6026,0.23031476
6027,0.27005494
6028,0.15651177
6029,0.21447876
6030,0.2428764
6031,0.52877796
6032,0.19264892
6033,0.4431867
6034,0.20891511
6035,0.5023997
6036,0.32345176
6037,0.5339323
6038,0.19397056
6039,0.20824614
6040,0.19416174
6041,0.13729563
6042,0.5225847
6043,0.4628473
6044,0.46115088
6045,0.21994868
6046,0.20079286
6047,0.1992608
6048,0.27269155
6049,0.17401169
6050,0.18655454
6051,0.20660128
6052,0.15232983
6053,0.1667203
6054,0.25353783
6055,0.43917903
6056,0.52079463
6057,0.109574154
6058,0.4798023
6059,0.5353011
6060,0.2623031
6061,0.1163743
6062,0.2768146
6063,0.3511159
6064,0.21417537
6065,0.15194982
6066,0.47528565
6067,0.17512435
6068,0.49311867
6069,0.14791088
6070,0.1942957
6071,0.16987315
6072,0.2289373
6073,0.409472
6074,0.16374934
6075,0.4539399
6076,0.52619904
6077,0.23916356
6078,0.2640596
6079,0.4862193
6080,0.4417535
6081,0.24388666
6082,0.18036482
6083,0.2776614
6084,0.26638958
6085,0.2449378
6086,0.13013323
6087,0.4785778
6088,0.28161815
6089,0.17222202
6090,0.10154463
6091,0.26497152
6092,0.36388087
6093,0.19812396
6094,0.48197985
6095,0.15745127
6096,0.1764923
6097,0.4407081
6098,0.44022995
6099,0.52429914
6100,0.25751758
6101,0.54987115
6102,0.13392511
6103,0.52505064
6104,0.22401145
6105,0.28369752
6106,0.203635
6107,0.14755368
6108,0.16827683
6109,0.29622024
6110,0.4636575
6111,0.32987338
6112,0.16643138
6113,0.2081131
6114,0.33777487
6115,0.15457696
6116,0.15781312
6117,0.18609042
6118,0.3016854
6119,0.09970012
6120,0.38088787
6121,0.3457143
6122,0.3944431
6123,0.24366532
6124,0.35062277
6125,0.21252182
6126,0.5264397
6127,0.15784115
6128,0.22253597
6129,0.18102649
6130,0.14843531
6131,0.4650589
6132,0.20039499
6133,0.46943927
6134,0.4919327
6135,0.15688063
6136,0.16619067
6137,0.5465795
6138,0.39914745
6139,0.24483341
6140,0.45763052
6141,0.15946797
6142,0.12905473
6143,0.39287716
6144,0.47677505
6145,0.23244542
6146,0.31821075
6147,0.1650956
6148,0.35756052
6149,0.5257276
6150,0.21341836
6151,0.29888773
6152,0.24374071
6153,0.27724627
6154,0.17233014
6155,0.14234997
6156,0.19610253
6157,0.45547014
6158,0.21780527
6159,0.54610103
6160,0.18422931
6161,0.3047579
6162,0.18552727
6163,0.17065358
6164,0.47101933
6165,0.2303218
6166,0.30149385
6167,0.14491978
6168,0.44285125
6169,0.17398953
6170,0.1572156
6171,0.44455332
6172,0.42779183
6173,0.54380095
6174,0.18346518
6175,0.27685398
6176,0.50705713
6177,0.4630658
6178,0.20344803
6179,0.17221078
6180,0.20250052
6181,0.19662158
6182,0.18014745
6183,0.26932776
6184,0.46183115
6185,0.4705345
6186,0.33214697
6187,0.13560197
6188,0.43047544
6189,0.22357602
6190,0.30305055
6191,0.16268468
6192,0.19519196
6193,0.16498822
6194,0.49764585
6195,0.15911976
6196,0.45668554
6197,0.50926113
6198,0.17675272
6199,0.5113044
6200,0.26243782
6201,0.20168625
6202,0.43087804
6203,0.22054908
6204,0.20297647
6205,0.10694123
6206,0.43514478
6207,0.4414482
6208,0.14372054
6209,0.43986115
6210,0.45830232
6211,0.22475141
6212,0.14928265
6213,0.39082402
6214,0.24924307
6215,0.21458378
6216,0.27870357
6217,0.25593022
6218,0.29704666
6219,0.12656733
6220,0.3360445
6221,0.2537511
6222,0.48894662
6223,0.20781225
6224,0.21014616
6225,0.14730796
6226,0.21055472
6227,0.47911888
6228,0.53372324
6229,0.19146474
6230,0.55132806
6231,0.23602214
6232,0.17169969
6233,0.4792654
6234,0.4087329
6235,0.38869262
6236,0.27637678
6237,0.2615052
6238,0.20314842
6239,0.22101471
6240,0.2171762
6241,0.5390337
6242,0.17047423
6243,0.20291065
6244,0.1458551
6245,0.14346382
6246,0.3458568
6247,0.30070424
6248,0.44299757
6249,0.4733473
6250,0.5335015
6251,0.19291511
6252,0.5171392
6253,0.29903066
6254,0.19499597
6255,0.2938446
6256,0.19853365
6257,0.265491
6258,0.49452284
6259,0.21994527
6260,0.5016094
6261,0.42196298
6262,0.1459797
6263,0.20119959
6264,0.32388857
6265,0.4884938
6266,0.47495106
6267,0.24488938
6268,0.3375222
6269,0.15266684
6270,0.2817853
6271,0.18257621
6272,0.49786207
6273,0.12550248
6274,0.20436783
6275,0.28707463
6276,0.24147776
6277,0.17260353
6278,0.13381013
6279,0.087631926
6280,0.38506073
6281,0.28387433
6282,0.26107568
6283,0.4158706
6284,0.4210986
6285,0.17000443
6286,0.24755296
6287,0.4404531
6288,0.26042908
6289,0.4946618
6290,0.23426849
6291,0.11171245
6292,0.3310042
6293,0.23432377
6294,0.20105067
6295,0.14305031
6296,0.28914776
6297,0.30770838
6298,0.52660775
6299,0.16723418
6300,0.24881497
6301,0.4865763
6302,0.28827995
6303,0.22767034
6304,0.24909928
6305,0.47991323
6306,0.1890794
6307,0.47359574
6308,0.22800165
6309,0.4009605
6310,0.41374376
6311,0.2152948
6312,0.3728522
6313,0.2948378
6314,0.1876636
6315,0.4063074
6316,0.181792
6317,0.15127316
6318,0.11031844
6319,0.38092607
6320,0.31143838
6321,0.3312831
6322,0.36063027
6323,0.17136285
6324,0.34127402
6325,0.20443614
6326,0.53457415
6327,0.4319386
6328,0.35899773
6329,0.39379218
6330,0.45867398
6331,0.35041273
6332,0.50707996
6333,0.4790778
6334,0.28508234
6335,0.20321858
6336,0.32787454
6337,0.1535699
6338,0.21168017
6339,0.5104971
6340,0.32966268
6341,0.20590769
6342,0.14830756
6343,0.21155515
